2025.04.03 10:22:33 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:33 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:33 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 WARN  Could not find semantic tokens for: file:///C:/Users/Usuario/OneDrive/Escritorio/Universidad/4%20Semestre/FDP%20funcional%20y%20concurrente/Taller4/Taller4_ColeccionesyExpresionesFor/src/main/scala/Anagramas/package.scala
2025.04.03 10:22:33 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:33 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 WARN  Could not find semantic tokens for: file:///C:/Users/Usuario/OneDrive/Escritorio/Universidad/4%20Semestre/FDP%20funcional%20y%20concurrente/Taller4/Taller4_ColeccionesyExpresionesFor/src/main/scala/Anagramas/package.scala
2025.04.03 10:22:34 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:34 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:35 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:35 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:35 WARN  Could not find semantic tokens for: file:///C:/Users/Usuario/OneDrive/Escritorio/Universidad/4%20Semestre/FDP%20funcional%20y%20concurrente/Taller4/Taller4_ColeccionesyExpresionesFor/src/main/scala/Anagramas/package.scala
2025.04.03 10:22:35 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:35 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
abr 03, 2025 10:22:37 A. M. org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 75
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:37 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:38 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:38 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:38 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:38 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:38 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:39 WARN  Could not find semantic tokens for: file:///C:/Users/Usuario/OneDrive/Escritorio/Universidad/4%20Semestre/FDP%20funcional%20y%20concurrente/Taller4/Taller4_ColeccionesyExpresionesFor/src/main/scala/Anagramas/package.scala
2025.04.03 10:22:39 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:39 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
